,index,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,predict,index,predict,no,yes
3234,3973,40,technician,married,secondary,no,1259,no,no,unknown,20,may,234,5,-1,0,unknown,no,3234,no,0.9752362438209448,0.024763756179055112
3235,29460,35,management,married,tertiary,no,3217,yes,yes,cellular,17,apr,215,1,-1,0,unknown,,3235,no,0.9642684687994788,0.03573153120052126
3236,33597,38,services,married,secondary,no,780,yes,no,cellular,13,may,262,1,343,5,failure,,3236,no,0.9729410671611868,0.027058932838813242
3237,22535,46,technician,divorced,secondary,yes,-1361,yes,yes,cellular,18,nov,78,1,-1,0,unknown,,3237,no,0.9757480901156279,0.024251909884371998
3238,39524,37,admin.,married,tertiary,no,3221,no,no,cellular,15,jun,379,2,376,13,other,,3238,yes,0.09334872832194374,0.9066512716780564
3239,15026,31,self-employed,married,secondary,no,296,yes,yes,cellular,24,jul,171,1,-1,0,unknown,,3239,no,0.9753590050315756,0.02464099496842429
3240,35303,43,self-employed,married,secondary,no,487,yes,no,telephone,18,may,54,2,279,4,failure,,3240,no,0.9757726828114232,0.02422731718857689
3241,10707,47,self-employed,married,secondary,no,1121,no,no,unknown,20,jun,454,6,-1,0,unknown,,3241,no,0.97078110042163,0.029218899578369924
3242,20745,59,retired,married,tertiary,no,0,no,no,cellular,26,aug,94,2,-1,0,unknown,,3242,no,0.975245163990212,0.02475483600978788
3243,25677,30,management,married,tertiary,no,24,yes,no,cellular,29,jan,207,2,-1,0,unknown,,3243,no,0.9731759141372402,0.02682408586275976
3244,23269,44,management,divorced,secondary,no,0,yes,no,telephone,19,nov,319,1,-1,0,unknown,,3244,no,0.9712639394938276,0.028736060506172407
3245,34546,51,management,divorced,tertiary,no,-227,yes,no,cellular,15,may,404,1,-1,0,unknown,,3245,no,0.9576562871320468,0.042343712867953236
3246,38265,32,admin.,single,secondary,no,131,yes,no,cellular,21,dec,322,1,189,1,success,,3246,yes,0.14297024485427756,0.8570297551457224
3247,24997,53,unemployed,single,secondary,no,6248,no,no,cellular,28,jan,885,1,-1,0,unknown,,3247,no,0.848003292763167,0.15199670723683306
3248,18063,34,management,married,tertiary,no,832,no,no,cellular,8,aug,229,4,-1,0,unknown,,3248,no,0.9666483596915488,0.03335164030845112
3249,34792,40,admin.,divorced,secondary,no,952,yes,no,cellular,15,may,126,2,333,1,failure,,3249,no,0.9752706935031914,0.024729306496808618
3250,341,48,blue-collar,married,unknown,no,131,yes,no,unknown,6,may,189,1,-1,0,unknown,no,3250,no,0.9757271208280786,0.024272879171921443
3251,29721,36,admin.,divorced,primary,no,1127,yes,no,cellular,17,apr,625,3,-1,0,unknown,,3251,no,0.9099622650256854,0.09003773497431458
3252,25451,60,retired,married,unknown,no,3875,yes,no,cellular,29,jan,55,1,-1,0,unknown,,3252,no,0.9738486488647532,0.026151351135246845
3253,8591,47,admin.,married,secondary,no,1383,yes,no,unknown,6,jun,460,8,-1,0,unknown,,3253,no,0.9690174194258756,0.03098258057412426
3254,14230,43,admin.,married,secondary,no,1625,yes,yes,cellular,21,jul,56,1,-1,0,unknown,,3254,no,0.9757191769995084,0.024280823000491728
3255,25179,41,self-employed,single,tertiary,no,1616,no,no,telephone,28,jan,229,1,184,7,success,,3255,yes,0.7980249410415323,0.20197505895846773
3256,16557,55,housemaid,divorced,unknown,no,603,no,no,telephone,31,jul,91,2,-1,0,unknown,,3256,no,0.9756171908582304,0.024382809141769556
3257,25794,34,management,married,tertiary,no,1310,no,no,telephone,30,jan,521,3,158,7,other,,3257,no,0.9384203557443892,0.06157964425561074
3258,35002,33,blue-collar,single,secondary,no,-320,no,no,cellular,18,may,268,2,-1,0,unknown,,3258,no,0.9683521487317006,0.031647851268299367
3259,20831,36,entrepreneur,divorced,tertiary,no,219,no,no,cellular,26,aug,358,4,-1,0,unknown,,3259,no,0.9609202101983184,0.03907978980168144
3260,22472,41,management,single,tertiary,no,275,yes,no,cellular,18,nov,82,2,-1,0,unknown,,3260,no,0.9754646020121877,0.024535397987812468
3261,13923,51,services,married,secondary,no,0,no,no,cellular,18,jul,439,3,-1,0,unknown,,3261,no,0.9575556265061091,0.0424443734938909
3262,3574,44,technician,single,secondary,no,696,yes,no,unknown,16,may,680,3,-1,0,unknown,no,3262,no,0.8927303901082455,0.10726960989175452
3263,12377,50,admin.,married,secondary,no,858,no,no,cellular,9,jul,41,12,-1,0,unknown,,3263,no,0.9756130097194208,0.024386990280579158
3264,39824,54,management,divorced,tertiary,no,5475,no,no,cellular,22,jul,321,4,-1,0,unknown,,3264,yes,0.7753824125543392,0.22461758744566093
3265,25941,26,admin.,single,secondary,no,802,no,no,cellular,30,jan,77,1,2,2,other,,3265,no,0.9746243622214762,0.025375637778523787
3266,6090,29,services,married,tertiary,no,6,yes,no,unknown,28,may,143,2,-1,0,unknown,,3266,no,0.9755274562389666,0.024472543761033416
3267,34976,43,management,single,tertiary,no,776,no,no,telephone,18,may,52,9,-1,0,unknown,,3267,no,0.9758005203968192,0.024199479603180814
3268,15238,39,services,married,secondary,no,2,yes,no,cellular,25,jul,174,10,-1,0,unknown,,3268,no,0.97541290588374,0.02458709411625987
3269,31305,28,technician,single,tertiary,no,875,yes,no,cellular,6,may,55,1,-1,0,unknown,,3269,no,0.9756158061041116,0.02438419389588836
3270,23341,31,self-employed,single,secondary,no,203,no,yes,cellular,19,nov,177,1,-1,0,unknown,,3270,no,0.9738780605289754,0.02612193947102462
3271,33961,57,services,married,secondary,no,0,yes,no,cellular,14,may,16,9,282,3,other,,3271,no,0.9756419836075292,0.024358016392470847
3272,11041,28,blue-collar,single,secondary,no,-267,yes,no,unknown,20,jun,86,4,-1,0,unknown,,3272,no,0.9756159264638196,0.02438407353618028
3273,34051,50,management,single,secondary,no,4527,yes,no,cellular,14,may,140,1,-1,0,unknown,,3273,no,0.9742272775172494,0.025772722482750664
3274,24452,46,management,married,tertiary,no,39,yes,yes,cellular,21,nov,64,1,-1,0,unknown,,3274,no,0.9756037548803828,0.024396245119617164
3275,17566,43,management,married,tertiary,no,11754,no,no,cellular,7,aug,352,2,-1,0,unknown,,3275,no,0.947045414041704,0.05295458595829591
3276,1985,29,services,divorced,secondary,no,330,yes,no,unknown,12,may,88,2,-1,0,unknown,no,3276,no,0.975743211259528,0.02425678874047189
3277,5464,34,blue-collar,married,secondary,no,247,yes,yes,unknown,26,may,193,5,-1,0,unknown,,3277,no,0.9756515541158663,0.024348445884133547
3278,26223,27,management,single,tertiary,yes,1414,yes,no,cellular,2,feb,95,1,-1,0,unknown,,3278,no,0.9678301082671166,0.03216989173288338
3279,25162,54,admin.,married,secondary,no,1279,yes,yes,cellular,28,jan,102,2,-1,0,unknown,,3279,no,0.9750269345820765,0.02497306541792369
3280,32249,43,services,single,secondary,no,66,yes,no,cellular,8,may,198,1,-1,0,unknown,,3280,no,0.9740883414947684,0.025911658505231742
3281,19265,41,technician,married,tertiary,no,139,no,no,cellular,18,aug,781,2,-1,0,unknown,,3281,yes,0.6523540274187509,0.34764597258124913
3282,19896,37,management,single,tertiary,no,0,no,no,cellular,20,aug,225,5,-1,0,unknown,,3282,no,0.97042020046,0.02957979954000017
3283,24848,38,management,married,unknown,no,1257,no,no,cellular,21,nov,64,6,-1,0,unknown,,3283,no,0.9756537282474608,0.02434627175253933
3284,39533,38,student,divorced,tertiary,no,2946,no,no,cellular,16,jun,605,3,-1,0,unknown,,3284,yes,0.08698737668716072,0.9130126233128392
3285,11781,53,management,married,secondary,no,66,no,yes,telephone,8,jul,141,1,-1,0,unknown,,3285,no,0.9745797250836036,0.02542027491639656
3286,34941,24,services,single,secondary,no,-92,yes,no,cellular,18,may,245,1,-1,0,unknown,,3286,no,0.9721183973690022,0.027881602630997853
3287,17148,60,management,divorced,secondary,no,0,no,no,cellular,5,aug,603,3,-1,0,unknown,,3287,yes,0.7131614480019718,0.2868385519980282
3288,26141,36,technician,divorced,secondary,no,-94,yes,no,cellular,2,feb,185,1,252,2,failure,,3288,no,0.9750858502058498,0.024914149794150138
3289,5801,29,blue-collar,married,primary,no,79,yes,no,unknown,27,may,22,2,-1,0,unknown,,3289,no,0.9758164500348908,0.024183549965109137
3290,29393,34,blue-collar,single,secondary,no,-317,yes,no,cellular,17,apr,518,3,346,1,other,,3290,no,0.9526872064369172,0.047312793563082864
3291,13363,31,technician,single,secondary,no,35,no,yes,cellular,16,jul,229,1,-1,0,unknown,,3291,no,0.9732199559681328,0.02678004403186713
3292,31325,39,blue-collar,married,secondary,no,854,yes,yes,cellular,6,may,181,1,-1,0,unknown,,3292,no,0.9749130705383501,0.025086929461650042
3293,4716,32,blue-collar,married,primary,no,1261,yes,no,unknown,23,may,132,1,-1,0,unknown,,3293,no,0.975563193116596,0.024436806883403845
3294,4842,24,services,married,secondary,no,45,yes,yes,unknown,23,may,465,1,-1,0,unknown,,3294,no,0.9710117750410676,0.028988224958932232
3295,29048,41,blue-collar,married,primary,no,795,yes,yes,cellular,16,apr,150,1,-1,0,unknown,,3295,no,0.9744467171075928,0.02555328289240736
3296,3892,42,blue-collar,married,primary,no,170,yes,no,unknown,19,may,51,41,-1,0,unknown,no,3296,no,0.9758565981703028,0.024143401829697063
3297,16757,51,entrepreneur,divorced,secondary,no,1,yes,yes,cellular,31,jul,300,1,-1,0,unknown,,3297,no,0.9717546776633298,0.028245322336670226
3298,35384,28,blue-collar,single,primary,no,426,yes,no,cellular,18,may,953,3,-1,0,unknown,,3298,yes,0.546088606583315,0.453911393416685
3299,36900,37,management,single,tertiary,no,8066,no,no,telephone,13,aug,57,1,-1,0,unknown,,3299,no,0.9754934116004128,0.02450658839958721
3300,33106,51,management,married,secondary,no,1250,yes,no,cellular,12,may,209,2,-1,0,unknown,,3300,no,0.973969629302878,0.026030370697121927
3301,10078,45,housemaid,married,tertiary,no,143,no,no,unknown,18,jun,83,1,-1,0,unknown,,3301,no,0.9753917925574064,0.02460820744259354
3302,8331,33,management,married,tertiary,no,113,yes,no,unknown,5,jun,101,11,-1,0,unknown,,3302,no,0.97552611580782,0.024473884192179936
3303,26922,33,technician,divorced,secondary,no,3,no,no,cellular,4,feb,222,1,-1,0,unknown,,3303,no,0.9688072043386278,0.03119279566137225
3304,21270,36,technician,married,tertiary,no,837,no,no,cellular,28,aug,68,6,-1,0,unknown,,3304,no,0.9757141386582118,0.024285861341788284
3305,19128,46,blue-collar,married,secondary,no,456,no,yes,cellular,18,aug,618,6,-1,0,unknown,,3305,yes,0.4051555342203591,0.5948444657796409
3306,14752,31,admin.,single,secondary,no,5248,no,yes,cellular,23,jul,368,1,-1,0,unknown,,3306,no,0.9649355337530172,0.03506446624698284
3307,15812,46,entrepreneur,married,secondary,no,0,yes,yes,cellular,29,jul,54,16,-1,0,unknown,,3307,no,0.975810226184029,0.024189773815971028
3308,21633,37,technician,married,secondary,no,261,no,no,cellular,29,aug,301,4,-1,0,unknown,,3308,no,0.9706616722712992,0.029338327728700743
3309,21537,41,management,single,tertiary,no,2408,no,no,cellular,29,aug,122,2,-1,0,unknown,,3309,no,0.9749973567546112,0.025002643245388687
3310,5639,44,admin.,divorced,secondary,no,-88,yes,no,unknown,27,may,600,2,-1,0,unknown,,3310,no,0.944291622781836,0.05570837721816415
3311,33855,40,services,married,secondary,no,438,yes,no,telephone,14,may,276,1,-1,0,unknown,,3311,no,0.9711250192111578,0.0288749807888422
3312,1349,40,blue-collar,single,secondary,no,879,yes,yes,unknown,8,may,248,3,-1,0,unknown,no,3312,no,0.9756753215255304,0.024324678474469744
3313,33541,39,blue-collar,married,secondary,no,1360,yes,no,cellular,13,may,247,1,-1,0,unknown,,3313,no,0.9721256801518204,0.027874319848179646
3314,22245,42,blue-collar,married,unknown,no,452,yes,no,cellular,17,nov,359,2,-1,0,unknown,,3314,no,0.9727610114695341,0.027238988530466062
3315,10154,51,entrepreneur,single,secondary,no,440,no,no,unknown,18,jun,392,1,-1,0,unknown,,3315,no,0.9703655156250552,0.029634484374944876
3316,7203,30,management,single,secondary,no,308,yes,yes,unknown,2,jun,175,2,-1,0,unknown,,3316,no,0.9752231155354538,0.0247768844645462
3317,24273,39,admin.,single,secondary,no,2263,yes,yes,telephone,21,nov,1158,9,-1,0,unknown,,3317,yes,0.2117974705680178,0.7882025294319822
3318,26391,32,management,single,tertiary,no,739,yes,no,cellular,2,feb,266,2,-1,0,unknown,,3318,no,0.9532672179406037,0.046732782059396495
3319,25879,31,services,single,secondary,no,887,no,no,cellular,30,jan,427,1,-1,0,unknown,,3319,no,0.9678493027551232,0.0321506972448767
3320,34591,39,blue-collar,married,primary,no,2288,yes,no,cellular,15,may,265,1,-1,0,unknown,,3320,no,0.972736800582533,0.027263199417467
3321,36468,49,housemaid,married,primary,no,889,no,no,telephone,7,jul,388,1,-1,0,unknown,,3321,no,0.8319045058048798,0.16809549419512015
3322,39058,45,technician,married,secondary,no,1348,no,yes,cellular,1,apr,358,2,-1,0,unknown,,3322,yes,0.2623874919051485,0.7376125080948515
3323,25611,31,blue-collar,divorced,secondary,no,6,yes,no,cellular,29,jan,821,1,-1,0,unknown,,3323,no,0.8222801362281388,0.17771986377186122
3324,34869,37,housemaid,married,primary,no,254,yes,no,telephone,18,may,16,6,-1,0,unknown,,3324,no,0.9758299044496168,0.024170095550383183
3325,16006,35,blue-collar,divorced,primary,no,37,no,yes,cellular,29,jul,104,7,-1,0,unknown,,3325,no,0.9757284686106276,0.0242715313893725
3326,21140,30,technician,single,secondary,no,0,no,no,cellular,28,aug,102,10,-1,0,unknown,,3326,no,0.9756159556392574,0.024384044360742624
3327,6467,39,services,married,secondary,no,1099,no,no,unknown,29,may,134,6,-1,0,unknown,,3327,no,0.9756876517385245,0.02431234826147566
3328,12683,39,technician,married,secondary,no,37,yes,yes,cellular,11,jul,467,1,-1,0,unknown,,3328,no,0.9619538390342328,0.03804616096576716
3329,18348,34,technician,single,secondary,no,4676,no,no,cellular,11,aug,248,3,-1,0,unknown,,3329,no,0.9624159956357252,0.03758400436427477
3330,2988,53,entrepreneur,married,tertiary,no,22370,yes,no,unknown,15,may,106,1,-1,0,unknown,no,3330,no,0.9756626740488628,0.02433732595113727
3331,34294,60,retired,divorced,secondary,no,496,yes,no,cellular,15,may,655,2,-1,0,unknown,,3331,yes,0.2671784369992922,0.7328215630007078
3332,10010,44,blue-collar,married,primary,no,0,no,no,unknown,18,jun,192,5,-1,0,unknown,,3332,no,0.97565460144648,0.024345398553520057
3333,499,30,admin.,married,secondary,no,46,yes,no,unknown,6,may,114,2,-1,0,unknown,no,3333,no,0.9757055105153556,0.024294489484644376
3334,33336,35,blue-collar,single,primary,no,-276,yes,no,cellular,13,may,850,1,-1,0,unknown,,3334,yes,0.12281561862615632,0.8771843813738437
3335,464,55,unemployed,divorced,secondary,no,387,yes,no,unknown,6,may,918,1,-1,0,unknown,no,3335,yes,0.4753852916752982,0.5246147083247018
3336,15204,52,admin.,divorced,secondary,no,121,yes,no,cellular,24,jul,241,2,-1,0,unknown,,3336,no,0.9722283129464748,0.02777168705352533
3337,26507,31,management,single,tertiary,no,2915,no,no,cellular,3,feb,211,1,-1,0,unknown,,3337,no,0.93916827009155,0.06083172990844995
3338,3043,57,admin.,married,unknown,no,0,yes,no,unknown,15,may,215,2,-1,0,unknown,no,3338,no,0.9756940726750702,0.02430592732492977
3339,23318,59,retired,married,primary,no,741,no,no,cellular,19,nov,194,2,152,2,failure,,3339,no,0.9707534979966612,0.0292465020033388
3340,25912,40,self-employed,single,tertiary,no,628,no,no,cellular,30,jan,90,1,-1,0,unknown,,3340,no,0.975260510428352,0.024739489571647982
3341,25420,37,unemployed,single,secondary,no,443,no,no,cellular,29,jan,1600,1,-1,0,unknown,,3341,yes,0.1980920590626785,0.8019079409373215
3342,23498,54,management,married,tertiary,no,0,no,no,cellular,19,nov,214,3,-1,0,unknown,,3342,no,0.9713294610182572,0.028670538981742637
3343,38087,57,housemaid,divorced,primary,no,8278,no,no,cellular,17,nov,408,3,-1,0,unknown,,3343,no,0.9493999363504408,0.0506000636495593
3344,35364,24,services,married,secondary,no,183,yes,no,cellular,18,may,453,4,-1,0,unknown,,3344,no,0.8619956258737221,0.13800437412627786
3345,38943,58,management,married,tertiary,no,1016,no,no,telephone,11,mar,78,2,91,1,failure,,3345,no,0.9567932835990344,0.04320671640096562
3346,768,33,services,divorced,secondary,no,392,yes,yes,unknown,7,may,254,1,-1,0,unknown,no,3346,no,0.9755950157267932,0.024404984273206684
3347,12455,37,blue-collar,married,secondary,no,2023,yes,no,cellular,10,jul,214,1,-1,0,unknown,,3347,no,0.9730371088614732,0.026962891138526717
3348,38717,21,student,single,secondary,no,123,no,no,telephone,12,feb,379,5,93,2,success,,3348,yes,0.13440466481365745,0.8655953351863426
3349,39840,29,management,single,tertiary,no,985,yes,no,cellular,23,jul,396,2,-1,0,unknown,,3349,no,0.8459942889028981,0.15400571109710193
3350,30530,47,retired,divorced,tertiary,no,1431,yes,no,cellular,30,apr,127,1,-1,0,unknown,,3350,no,0.9602556016074092,0.03974439839259089
3351,9774,36,admin.,single,secondary,no,810,yes,no,unknown,17,jun,296,1,-1,0,unknown,,3351,no,0.9747652620578344,0.02523473794216571
3352,28325,22,student,single,secondary,no,722,yes,no,cellular,2,apr,108,1,-1,0,unknown,,3352,no,0.9670916548980452,0.03290834510195482
3353,38325,40,admin.,divorced,secondary,no,212,no,no,unknown,7,jan,176,1,-1,0,unknown,,3353,no,0.9384506170555126,0.061549382944487474
3354,29274,52,blue-collar,married,secondary,no,568,yes,no,telephone,17,apr,246,1,317,1,failure,,3354,no,0.9739390055087092,0.026060994491290842
3355,29144,38,services,married,secondary,no,4582,yes,no,telephone,16,apr,193,1,314,4,other,,3355,no,0.9651065303149804,0.03489346968501949
3356,5922,53,technician,divorced,secondary,no,392,yes,no,unknown,28,may,59,1,-1,0,unknown,,3356,no,0.9757304409613192,0.02426955903868064
3357,28185,30,student,single,secondary,no,7387,no,no,cellular,16,mar,93,1,-1,0,unknown,,3357,no,0.9249051937511908,0.07509480624880932
3358,21971,58,management,divorced,tertiary,no,315,yes,no,cellular,17,nov,62,2,-1,0,unknown,,3358,no,0.9755631311000228,0.024436868899977312
3359,16820,27,management,single,tertiary,no,148,yes,no,cellular,31,jul,632,18,-1,0,unknown,,3359,no,0.8423048502129944,0.15769514978700555
3360,3275,39,self-employed,married,tertiary,no,-176,yes,no,unknown,15,may,156,13,-1,0,unknown,no,3360,no,0.9757371153082116,0.02426288469178832
3361,32357,37,services,single,secondary,no,393,yes,no,cellular,8,may,348,4,350,2,other,,3361,no,0.9621759818496034,0.037824018150396654
3362,16608,58,retired,divorced,primary,no,2538,yes,no,cellular,31,jul,307,6,-1,0,unknown,,3362,no,0.9733509656372032,0.02664903436279672
3363,38527,45,management,single,tertiary,no,4831,no,no,cellular,29,jan,479,11,-1,0,unknown,,3363,yes,0.4633648571772702,0.5366351428227298
3364,4393,37,technician,single,tertiary,no,178,yes,no,unknown,21,may,97,1,-1,0,unknown,,3364,no,0.9756372162344141,0.02436278376558597
3365,17830,47,management,married,secondary,no,7,no,no,cellular,8,aug,175,2,-1,0,unknown,,3365,no,0.9740151927674956,0.025984807232504247
3366,28678,35,admin.,married,secondary,no,898,yes,no,cellular,9,apr,214,1,-1,0,unknown,,3366,no,0.915340811784474,0.0846591882155259
3367,32356,50,services,divorced,secondary,no,81,no,no,cellular,8,may,746,2,-1,0,unknown,,3367,yes,0.6932807762571025,0.3067192237428976
3368,14344,36,admin.,married,tertiary,no,289,no,no,cellular,21,jul,150,4,-1,0,unknown,,3368,no,0.9742220638195276,0.025777936180472357
